review_text,label,label_encoded
sebenarnya sangat membantu tapi gagal total kayak enggak niat bikin aplikasi ini cuma buat promalitas saja,Negatif,0
aplikasi sebelum di perbaharui bisa di gunakan kenapa pas di update malah enggak bisa,Negatif,0
enggak ambil daftar samasekali dari icon ui nya yaitu hanya memberikan keluasan check dan ke 4 nya bad in im quite sure nya aplikasi ini membantu banyak kekurangan please consider buat lebih baik lagi buat publik,Negatif,0
sampai masih bisa sampai,Netral,1
cepat enggak pakai ribet prosesnya sangat membatu bagi proses kerja diluar luar aplikasi coz enggak perlu pulkam tinggal tunggu proses di stnk di kirim kesana alamat kita tuju kalo atau untuk pajek di tahunan juga akan ikuti di satu aplikasi ini juga min terima service,Negatif,0
sangat membantu sekal tidak nunbgu lama langsung instan top jos gandos signal mantap,Positif,2
nya menggunakan pos ii sangat buruk barang lama tidak dikirim dengan keterangan yang tidak diketahui fakta hasil pengangkutan para resi pos stnk saya sampai hari perdagangan dalam hampir bulan belum banyak menemukan,Negatif,0
kecewa parah aku bayar pajak aplikasi signal satu bulansaya menubggu di kirim vua pos indonesia eh ternyata pos indonesia mengomong tidak ada no resinya di meminta konfirmasi samsat eh katanyakantor posnya bagaimana kok tidak dikirimkan dua lembaga negara yang sudahmengambil hak bayarnya tspi tinggsl kewajibannya pada ogah ogagan,Negatif,0
saya mau daftar malah gagal di karenakan e ktp tidak sesai padahal ektp sudah sesai di dukcapil mohon dong bagaimana ini,Negatif,0
yaitu kita mengurus perpanjangan stnk yang tidak sibuk bekerja dan susah menggunakan ijin libur,Negatif,0
terima kasih polri saya gunakan lancar lancar saja tidak ada kendala,Positif,2
cara menghapus kendaraan yang sudah diblokir jual bagaimana min,Netral,1
bagus,Positif,2
kalo sudah daftar klik aplikasi paling mudah bayar klik ini pajak yang saya sesalkan akan bayar pajak lalu pakai aplikasi ini sudah atau tahun tapi pengiriman pergi sama saja bisa tolong di kunjungi pengirimannya,Negatif,0
proses nya cepat dan mudah dengan menggunakan aplikasi signal,Positif,2
terbaik cukup memudahkan,Netral,1
saya daftar di cukin mulu sudah kali enggak ada verifikasi,Netral,1
suka ok enggak ribet seperti sebagainya,Negatif,0
fleksibel dan efisien,Netral,1
yang praktis dia begitu perlu kerja antri sangat membantu saya,Negatif,0
sekian lama hampir minggu baru beroperasi tetapi pada proses komplain mungkin sekali dibiarkan bisa lebih tepat untuk diprosesnya,Netral,1
proses mudah dan sangat membantu dalam efisiensi waktu,Positif,2
mempermudah dalam pembayaran pajak kendaraan,Netral,1
belum ada seminggu stnk ku yang baru sudah datang good app dan cepat juga dan enggak ribet nicee,Negatif,0
telah menjadi baik lagi prinsip si tidak dipakai,Netral,1
mudah dan tidak ribet stnk bisa di kirim bagaimana kalau ganti plat bisa juga tidak lewat online,Negatif,0
mudah praktis dan aman untuk bayar pajak bagi yang tidak punya banyak waktu apalagi sedang ada diluar kota untuk ke samsat bukti stnk pun bisa dikirim lewat jasa pos rekomendasi banget deh dari pada telat bayar pajak apalagi sampai enggak bayar pajak terima kasih signal sangat mempermudah proses pembayaran pajak kendaraan,Positif,2
sangat potensial bayar pajak mulai dari biaya yang mereka dikirim ke rumah,Netral,1
kaka,Netral,1
kenapa saya tidak bisa menambahkan data kendaraan atas nama bapak saya apakah akun terdaftar atas nama saya yang bukan seorang kepala keluarga,Negatif,0
jadi lebih simpel dan nyaman manta,Netral,1
dan sama instansi nya enggak tidak jauh kerja sama kerjanya,Negatif,0
mudah dan cepat,Positif,2
aplikasi yang sangat berguna untuk orang yang punya kesibukan padat,Netral,1
proses pembayaran online cukup mudah kalo dokumen asli belum datang tinggal download e skpd untuk dokumen penggantinya sudah semakin lebih baik,Positif,2
sangat praktis,Positif,2
· memudahkan no rw,Netral,1
hanya untuk bayar pajak,Netral,1
done keren finis,Positif,2
baik sekal terima kasih,Positif,2
susah mau libur di stnk xx,Negatif,0
tidak jalan masuk jadi stnk jadi di lapangan saja apl ini memang butuh banget sangat besar,Negatif,0
kalau bisa kasih waktunya jangan jam parah jam mah,Negatif,0
ini masih ada kemajuan atau perkembangan enggak ribet,Negatif,0
jadi sangat gampang bagi yang tidak ada waktu untuk mengurus stnk,Netral,1
dealer,Netral,1
mantap,Positif,2
tidak membuat pembayaran,Negatif,0
joss,Netral,1
tidak bisa menambahkan kendaraan saya kasih b kita kita ini bisa bisa bangkit lagi,Negatif,0
sekali kurir kan kirim pak enggak sesai data yang di kirim kan,Netral,1
mantap cocok untuk kalian yang taat pajak namun mager dan anti biro jasa,Positif,2
jadi sangat jarang bagi sekali tidak membantu pekerjaan dan mengurus stnk,Netral,1
jadi jadi jadi ribet uang oleh samsat,Negatif,0
simple,Netral,1
gampang sekarang bayar pajak lanjutkan,Netral,1
simpel gampang cepat,Positif,2
proses nya cepat,Positif,2
ok bagus sangat membantu sekal,Positif,2
sangat mempermudah,Netral,1
memudahkan perpanjang pajak tanpa perlu ke samsat,Netral,1
apk sangat membantu sekal desa beliau sistem mau suka eror saat ini lebaran sekali untuk kedepan ya sistem dipeerbaiki butuh kasih,Negatif,0
sangat membantu,Positif,2
simpel makin maju dengan adanya onlie,Netral,1
mantap,Positif,2
sangat membantu orang menikmati transfer antara luar provinsi minus aplikasi masih sering sakit semoga lebih di perhatikan lagi,Negatif,0
sangat membantu sekal dengan adanya aplikasi signal ini perpjg stnk tidak perlu harus datang ke ktr samsat sangat praktis dan efisiensi waktu,Positif,2
adalah diharapkan perpanjangan pajak tahunan wajib dikirimkan lewat rumah tujuan pengiriman pos lama tersebut jika terdapat saran pelayanan bisa ditambahkan expedisi kurir lainnya,Netral,1
tetapi bila tidak mendaftarkan itu selaju mungkin masalahnya sudah saya coba beberapa kali susah atau selesai padahal data yang di masukkan kita sudah benar mohon untuk perbaikan masalah ini,Negatif,0
begini jadi produk negara itu kendaraan kita coba saja error kalau ujung ujungnya tetap ke kanan dengan birokrasi pabrik yang ribet itu perusahaan ini pakai atau develop aplikasi nasional,Negatif,0
sangat minim,Netral,1
tak menampilkan lacak pengiriman massal,Negatif,0
mudah banget bayar pajak kendaraan bukan atas nama kita cuma butuh data dari stnk lama saja,Positif,2
ok mantap pak pol,Positif,2
praktis mempermudah dalam pembayaran pajak motor,Positif,2
aplikasi rusak cuihh berulang kali verifikasi tetap saja gagal,Negatif,0
ini gua sudah mau bayar muter muter mulu padahal jaringan aman,Netral,1
keren n modern menghindari calo dan efisien waktu,Positif,2
call systemnya diupgrade lagi agar ingin melakukan pembayaran pajak pajak lewat kurang dari bulan padahal di bagian f ku pembayaran online bulan tetapi jika keterlambatan tidak lebih dari bulan tapi nyatanya saya coba tetap kita bisa atau harus datang ke samsat kota asal atau setidaknya mau sediakan dengan autodebet otomatis tidak terjadi keterlambatan,Negatif,0
mau memasukan data kendaraan saja tidak bisa,Negatif,0
sudah sulit bayar nya lewat signal mudah sekali nya cuma paling pintar a rada susah bayar lewat informasi sama gopay paling saya kerja 100 kali lewat bank,Negatif,0
pengiriman cepat,Positif,2
alhamdulillah sudah kali sukses selalu dari tangsel ke balaraja hari datang terima kasih signal,Positif,2
mantap gun,Positif,2
pelayanan bagus cepat,Positif,2
bukan pas sekarang karena aplikasinya tak error apa dan jadi telat bayarnya agar boleh didenda haahh,Negatif,0
minggu baru diterima puas sih cuma itu nanti di cap nya bagaimana ya apa menunggu tahun depan lagi,Netral,1
error ini bukan transisi di awal jatuh temponya 30 juli tapi cek ranmor di akhir sttusnya sudah habis aktif dan tertulis kalo baru mati sore harinya,Negatif,0
good tanpa ribet ke samsat,Negatif,0
gagal terus cuma mau daftar katanya koneksi buruk tapi tak buat untuk streaming yang lain lancar jaya,Negatif,0
sangat memudahkan bagi kami sebagai karyawan tanpa harus ijin meninggalkan pekerjaan di kantor untuk pengurusan pajak kendaraan,Netral,1
dulu beberapa periode ini saya mengalami kendala dalam masuk pajak ranmor ketika usaha pendaftaran menjadi balasan bukan sistem stnk tidak dapat didaftarkan padahal tiga tahun terakhir tidak ada jaminan mohon dibantu apakah signal tidak bisa bisa digunakan atau bagaimana tolong diperbaiki …,Negatif,0
sejauh ini signal sangat membantu para perantau yang tidak bisa balik ke kampung nya masin masin,Negatif,0
okehh,Netral,1
untuk proses total hari di saya dan saya mau bertanya untuk perpanjang online apakah hasilnya lembar saja ya tbpkp karena baru pertama ini,Netral,1
sudah bayar etle pas mau bayar pajak tahunan di signal tulisan kendaraan tetap di blokir seharusnya bisa membantu min ini app nya tanya ke pengaduan chat via app enggak ada jawabannya yang benar kan kalo begini mau enggak mau jadi ke samsat lagi buat urus pajak nya tolong perbaiki min kalo sudah bayar etle status langsung berubah min karena rugi di waktu nih minn terima kasih,Negatif,0
kalau enggak sudah harus menuju bumi lama padahal tahun yang lalu bisa why,Negatif,0
alhamdulillah aplikasi ini sangat membantu bahkan bagi wni yang posisi sedang di luar neger ingin membayar pajak kendaraan buat keluarga di rumah meskipun proses agak ribet sedikit yaitu pada saat pendaftaran kendaraan tidak langsung terverifikasi dan harus kirim ke email dulu untuk pengaduannya setelah selesai saya proses pembayaran di hari sabtu tanggal januari dan di hari selasa tanggal januari surat tbpkp sudah sampai rumah semoga makin baik lagi dalam pelayanan dan sukses selalu,Negatif,0
proses cepat di samsat nya untuk pengiriman agak lama,Positif,2
verifikasi ktp artinya ada,Negatif,0
mantap sangat membantu tidak harus ke samsat,Positif,2
bagus pelayanan nya,Positif,2
kalau bisa buat pilihan pengiriman jangan cuman pakai pos pakai ekspedisi yang lain juga banyak,Netral,1
baru coba kali ini kalau moga enak lanjut tahun depan,Netral,1
pelayanan e samsat sangat baik hari selesai,Netral,1
mantap tapi agak lama,Positif,2
kode bayar sangat susah memakai mobil bangking enggak bisa lewat e walet enggak menggunakan kode bayar 4 terdaftar padahal sudah mengikuti kartu bayar di tekan aplikasi aplikasi,Negatif,0
tidak bisa membantu pajak sekal menyulitkan orang yang hanya mampu memasok tiket mobil virtual atas kebaikan orang di luar dalam yang mau bayar pajak online kalau bisa dan saat ongkos calo harganya mahal,Negatif,0
simpel tidak perlu datang tinggal menunggu di rumah,Netral,1
anda via pos indonesia tidak bisa jadi mau kalau mau harus ke kirim tetap dan ribet jadi harus keluar karena belum siap disuruh print bukti ulang dll yang tadinya gampang pakai aplikasi malah tetap ac juga,Negatif,0
diesel isolasi,Netral,1
sangat terkenal,Netral,1
tidak bisa input no kartu nya atau saat menjalankan kendaraan tolong pergi,Negatif,0
sangat memudahkan untuk membayar pajak,Netral,1
kenapa kalau bayar pajak mobil tanpa ktp pemilik gedung tidak bisa tolong bilang biar mau bayar pajak tepat kantor juga sedang sibuk kerja dan sayang tentu kalau lebih mudah terima bintang,Negatif,0
proses cepat good tapi enggak bisa untuk samsat beda dengan nama di stnk kedepan mungkin bisa di tingkatkan untuk yang samsat offline maupun onlain syarat pengurusan cukup copy ktp agak susah kalau yang punya kendaraan beli second harus minjem ktp asli pemilik kendaraan yang lama repot,Negatif,0
terima kasih sungguh sangat membantu proses cepat dan langsung diantar ke tempat semoga tidak ada kendala ke depannya berhubung saya pindah lokasi kerja jadi pembayaran bisa melalui online begini,Positif,2
mantap pak singit,Positif,2
proses mudah dan cepat aplikasi pemerintah yang sangat berguna,Positif,2
pengiriman cepat,Positif,2
proses cepat mantap,Positif,2
kan pengesahan stnk tapi tidak jadi malah di buang ke samsat buat sih salah sih sih kalau di bisa di gunakan,Negatif,0
sudah bulan lebih saya di simpan di website di situs instagram saya belum mendapat gaji tahun ini,Netral,1
kenapa ya pas ingin menambahkan kendaraan yang lain khusus nya kakak tidak bisa ya kendala nya nik kakak nya tidak bisa diisi mohon perbaikannya min,Negatif,0
tidak bisa daftar,Negatif,0
·,Negatif,0
baru saja pajak online terhitung dari hari di sebut bapak,Netral,1
pertahankan dan skenario terbaik,Netral,1
sudah lakukan pembayaran tapi di status transaksi malah belum dibayar ditunggu waktunya malah jadi kadaluarsa buat pengaduan via chat ujungnya disuruh hubungi samsat setempat kalo ujungnya ke samsat buat apa aplikasi ini dibuat,Netral,1
pendaftaran pengesahan stnk gagal mulu lagi dulu sudah ke jangan tetapi silakan datang lagi samsat terdekat atau tidak angkat,Negatif,0
pengiriman lama dari tanggal juni padalah pilih pengantaran yang express baru datang tanggal,Netral,1
tidak semua provinsi bisa pakai lampung contoh nya,Netral,1
aplikasi ra kenek ngene,Netral,1
dokumen dokumen kami terima,Netral,1
hari baru sampai rumah itupun hari sebelumnya saya komplen ke samsat via wa tolong kedepannya lebih diperhatikan lagi terima kasih,Positif,2
good,Netral,1
perpanjang pajak kendaraan jadi lebih praktis hemat waktu dan pengiriman cepat tidak perlu mengantri lama,Positif,2
masa jabatan lebih mahal dari bayar ke indomart dan lagi mahal ke indomart terus bayar lewat sini dikenakan biaya aplikasi ribu pakai proses pembayaran yang ribet buat setelah saya daftar bayar enggak dapat bayar bukti pembayaran pajak setelah selesai bayar pajak di indomart jadi sus ke appnya enggak heran sih bisa konoha,Negatif,0
proses cepat namun tidak berguna pada pengirimanya juga cepat terima kasih untuk solusi yang lebih ringan dalam pembayaran sumber emisi terbaru,Negatif,0
tolong dong di perbaiki yg dibilang jelek banget nya bermasalah mulu bosan ketahuan jalan dulu dong di pakai laptop nya,Negatif,0
mantap,Positif,2
good,Netral,1
enggak capek mengurus stnk ke samsat dengan aplikasi signal tinggal menerima saja terima kasih signal sudah membantu saya mengurus pajak kendaraan saya,Positif,2
mantaab sat set sat set sampai deh,Netral,1
ternyata nih jadi opsi daripada bayar barang bagi negara berminat jauh daripada bayar angin enggak jelas ye [UNK],Netral,1
saya mau dapar tapi gagal terus keterangan nya ktp anda tidak terdaftar di discapil bagaimana ini kak,Negatif,0
akhirnya ada program yang benar benar bagus untuk masyarakat bisa memudahkan dan menghemat waktu biaya terima kasih polri,Positif,2
ini sampai wilayah ini yang ya saya mau saja yg gagal terus,Negatif,0
aplikasinya pabelit sudah memilih dikirim lewat pos ditunggu minggu enggak datang di chat katanya suruh ambil di samsat live chat yang jawab mesin mending sapawarga ongkir hangus,Netral,1
aplikasinya sangat membantu terima kasih,Positif,2
perpanjangan stnk sangat mudah efektif dan efisien dengan aplikasi signal tks,Positif,2
pengiriman agak lama,Netral,1
cepat dan mudah,Positif,2
lama pengirimannya,Netral,1
layanan mudah dan cepat,Positif,2
sudah hari proses pengesahan belum selesai juga pelayanan perlu di evaluasi kembali,Netral,1
sudah hampir seminggu stnk saya tidak ada progres sudah tulis pengaduan tapi tidak ada respons,Netral,1
mantap cepat,Positif,2
malah sering eror enggak bisa daftarkan lagi kemarin² sangat membantu sekarang mau bayar yang diluar pulau susah makin enggak benar semakin mahal banyak admin banyak korupsinya mulai nih aplikasi,Negatif,0
new job,Netral,1
alhamdu lillah pendaftaran pengesahan stnk wilayah sutra sudah normal tinggal tunggu proses mantap signal sangat membantu bintang yang berbicara,Positif,2
bagus sangat membantu bagi saya,Positif,2
mudah praktis dan sangat flexible pastinya sangat membantu,Positif,2
mau tanya min kalo asli beda dengan domisili saat ini bagaimana misal alamat kedoya tapi saat ini domisili dipesing itu apa ada option alamat pengirimannya,Netral,1
pembayaran yang mudah ribet selesai pembayaran otomatis bisa di simpan pengisian e commerce ke kantor terus tingkatkan aplikasinya,Negatif,0
kaka,Netral,1
baik dan cepat untuk pelayanan,Positif,2
maaf min kenapa yg lagi lagi ya yg yg cek resinya dulu yg sudah pliss jangan dipersulit,Negatif,0
bagus aman dan rekomendasi,Positif,2
pengiriman kode otp sangat lambat lebih dari menit dan sedang kan minimal waktu cuman menit lambat betul perbaiki kinerja nya,Negatif,0
mantap nya signal ini oleh saya sangat sedikit orang tau cara dan operasi nya simpel kan di estimasi yang berpengalaman sampai cepat enggak sampai terlatih,Negatif,0
pengiriman nya agak lambat,Negatif,0
verifikasinya lumayan lama sampai mgu setelah minggu dari pembayaran baru proses ke kantor pos,Netral,1
tumben sudah mulai satu minggu belajar sampai ke sini mohon perlindungan,Netral,1
salah satu improve terbaik dari polri meminimalisir calo juga tetap di pertahankan,Netral,1
1928,Netral,1
ok,Netral,1
dan yang telah baik,Netral,1
cukup bagus walaupun tidak ragu karena jalannya lambat atau bukan masalah karana barangnya dikelola dengan rapi,Negatif,0
ok,Netral,1
dulu telat sehari nanti sudah enggak bisa yg padahal signal di belau benar padahal dendanya yg cari,Negatif,0
enggak ribet dan ok lah,Negatif,0
aplikasi yang sangat membantu dan mudah menggunakannya,Positif,2
untuk pembayaran terlambat hari bagaimana caranya tidak muncul nomor transaksi nya untuk dasar pembayaran di alfa mart nya,Negatif,0
mantap,Positif,2
dan 6 sekal,Negatif,0
lucu sih apk nya pengaduan fungsi nya buat apa kalo enggak bener² di layani,Netral,1
lebih mudah,Positif,2
tambah dada saja enggak kelihatan kelihatan,Negatif,0
bayar pajak kendaraan jadi mudah cukup dari rumah satu hari paket sampai,Positif,2
mantap kedepan enak via signal saja kalau bayar pajak,Positif,2
sangat membantu saya yang jauh dari luar kota jabotabek,Positif,2
oke berguna bisa di gunakan,Netral,1
aplikasi signal sangat membantu dalam kepengurusan perpanjangan stnk tanpa ribet tanpa antri tanpa calo,Negatif,0
bagus banget,Positif,2
senyawa serbaguna dan sangat bermanfaat,Netral,1
in aplikasi go kan tolong gunakan mau bayar pajak tolong di upgrade aplikasi nya biar saja memotong pajaknya,Negatif,0
jangan juga pakai sama bangking lagi malah bayar terus aplikasinya enggak motor jadi maju enggak tidak mau karena menunggu lading nya akhirnya di tahan deh motornya,Netral,1
penny,Netral,1
praktis dan tepat,Positif,2
aplikasi busuk mau daftar kok enggak bisa katanya data tidak sesai siliahkan perbaiki di dukcapil lawak,Negatif,0
sangat membantu dan cepat,Positif,2
dia disini jelas mau daftar baru saja gagal tapi posisinya sudah sama foto nya kok maju sama persis dikira tiap tahun orang enggak berkembang pasti mau saja berevolusi kok,Negatif,0
semakin memudahkan untuk yang malas antre keren bekasi semakin bersinar,Positif,2
pelayana signal bagus dan cepat yang lambat di pengiriman pos nya,Negatif,0
tidak bisa keluar buka larangan tersebut penting bagi masyarakat,Negatif,0
ok bisa bermanfaat,Netral,1
dimudahkan terima kasih,Positif,2
tambah ribet tidak memudahkan ui nya,Negatif,0
mau bayar pajak masih saja bayak persyaratannya mbok ya dipermudah wong kita mau bayar,Netral,1
bagus,Positif,2
mantap sekal pulang solat subuh langsung bayar pajak enggak pakai ribet enggak harus ke kantor samsat cukup di rumah tampah menggangu aktifitas atau pekerjaan lainnya,Negatif,0
wehh manta begini dong dari dulu perpanjang enggak ribet lagi cuma beberapa hari langsung sampai tujuan bpkb baru nya manta aplikasi signal keren lah,Negatif,0
monitor 1997 enggak bisa mendapat pajak 1998 yg berhasil di bayar,Negatif,0
menurut saya terlalu mahal biayanya,Netral,1
mantap stnk nya sudah sampai dengan selamat walau pun beda daerah signal is the best,Positif,2
sangat memudahkan untuk perpanjang stnk bayar pajak tahunan tanpa harus antri di samsat trmksh signal,Netral,1
wan,Netral,1
untuk yang ke kali nya sangat membantu terima kasih semoga pelayanan ini tambah bagus lagi,Positif,2
sudah beberapa tahun program ini terbantu dengan produk online hemat tenaga tenaga sehingga biaya mestinya penggantian plat nomor juga bisa pakai aplikasi ini biar terbantu karena google samsat masih ribet dan keluar uang lagi untuk cek fisik foto kopi dll juga mestinya permudah masyarakat yang mau bayar pajak dengan menyediakan fasilitas yang bagus jangan negara memfasilitasi para pihak yang hanya mau cari keuntungan pribadi masyarakat harus bayar sendiri juga dipermudah,Negatif,0
sangat langka bayar pajak kendaraan semoga uang pajak yang gagal bayar ini susah payah bisa menjadi manfaat kembali hidup dan sekali lupa temukan,Negatif,0
mantap,Positif,2
aplikasi yang sangat bermanfaat bayar pajak jadi enggak perlu jauh ke samsat semoga pajak tahunan juga bisa online atau minimal kantor samsat yang bisa bayar pajak tahunan diperbanyak sehingga ditiap kabupaten atau kota enggak cuman kantor,Netral,1
sangat puass,Netral,1
mempermudah tidak antri saya sudah tahun ini bayar pajak pakai signal saya tidak ke samsat lagi print asli nya karena tidak punya waktu dan saat saya ke samsat diminta ke lantai jika mau print stnk asli saya belum mencoba karena kuitansi dan e kuitansi ada di hp saya sehingga bisa sebagai bukti sudah bayar pajak bawa stnk lama tetap bawa,Netral,1
sedangkan nik tito tidak bisa melanjutkan daftar,Negatif,0
cepat tepat,Positif,2
terima kasih sangat efisien waktu dan tenaga dan tidak perlu antri,Positif,2
ribet,Negatif,0
tolong pergi tidak hanya taat bayar pajak sama saja susah,Negatif,0
bermanfaat aplikasinya sudah beralih kesini untuk perpanjang pajak tq,Netral,1
mantu,Netral,1
simple praktis diterima dengan aman,Positif,2
sudah diterima tapi tidak dapat tnda korlantas yang buat ditempel di stnk,Netral,1
bagus cepat n enggak ribet,Negatif,0
ora ribet,Negatif,0
mantap cepat mudah,Positif,2
perusahaan ini seperti birokrasi pemerintah minim hardware yg pembangunannya sudah mengikuti prosedur yang benar mbelibet namun bukan ada jalur vvip,Negatif,0
mantap adi se no 1,Negatif,0
pembayaran pajak 4 okt baru mulai pengiriman des ini mengapai tahun hanya 6 bulan begitu padahal begitu status sudah terus naik cuman hari sudah habis,Netral,1
aplikasi ini sangat membantu bagi yang keterbatasan waktu untuk hadir langsung ke samsat,Positif,2
mudah simple dan praktis,Positif,2
menjadi babi jadi mmpermudah rp setahun jadi mulu enggak cocok bisa tentunya dengan ktp katanya susah kali jadi jadi ular ini tapi semuanya dipersulit,Negatif,0
kami sayang dengan ada nya maka app ini enggak perlu upgrade ke samsat,Negatif,0
susah amat mau bayar pajak sudah pakai fitur live chat enggak ada solusi email enggak dibalas juga coba pakai aplikasi daerah enggak sinkron fb instagram apalagi niat enggak sih bikin aplikasi,Negatif,0
lebih praktis dan hemat waktu juga hemat biaya buat seorang ibu rumah tangga,Positif,2
mau pengesahan stnk tapi yg bisa bayar langsung suruh ke email dimana info tanya ini aplikasi kalau tidak bisa di beli,Negatif,0
signal luar biasa sangat membantu saya yang notabene bekerja tidak perlu datang ke samsat bisa langsung bayar pajak dan dikirim buktinya terima kasih signal,Positif,2
cepat setelah terlihat,Negatif,0
sangat berguna sekal buat yang kerja jauh pengiriman tepat waktu,Netral,1
mantap cepat mudah,Positif,2
sangat memudahkan bagi yang akan terpakai kembali ke tempat proses cepat bisa,Negatif,0
bagus,Positif,2
good,Netral,1
kenapa mau harus stnk enggak mau melanjutkan padahal memang ktp sudah ada mohon diperbaiki keamanan,Negatif,0
no rumah keluarga tidak main tidak bisa bayar berapa,Negatif,0
nobita kemudahan masuk pekerja,Netral,1
aplikasi ini sangat membantu saya dalam bayar pajak mobil,Positif,2
bisa mudah dan membantu hanya bisa cukup susah mencari waktu untuk ke samsat,Negatif,0
mau tepis bisa thinking dengan aps informasi pemerintah ternyata benaran negatif dg kan mau gak lengkap dan kita kalah data enggak sesai data akhirnya nyerah bisa,Negatif,0
aplikasinya sudah bagus dan sangat membantu hanya saja prosesnya pada saat pengesahan sangat lambat,Negatif,0
bagus sudah kali pakai dan berhasil cuma mengenai stempel enggak ada yang di lembar satu nya enggak jadi masalah kan ya sudah kali menggunakan signal terima kasih,Positif,2
sangat puas tidak repot repot lagi ke samsat,Netral,1
cepat lupa enggak disini ribet terima kasih samsat aplikasinya sangat memudahkan dan dimana kalo ada disini saya kasih tapi maksimal cuma kamu semoga dimaintain dengan nyaman sehingga anda menjadi pilihan terbaik demi pelayanan ke hati,Negatif,0
membantusekali,Netral,1
memudahkan bayar pajak tolong sediain bayar pajak kendaraan a n orang lain,Netral,1
contohnya,Netral,1
alhamdulillah jadi mudah untuk bayar pajak motor dengan aplikasi ini enggak perlu lagi cuti kerja untuk ke kantor samsat,Positif,2
lumayan membantu,Positif,2
cepat dan tidak ribet,Negatif,0
alhamdulillah lancar bayar pajaknya bayar pajak deh enggak perlu ke samsat tinggal duduk manis dikantor atau rumah dokumen langsung dikirim cuma kenapa sekarang enggak ada hologramnya ya yang buat pengganti stempel,Positif,2
mantap nih ada pajak online jadi enggak repot antri ke samsat,Positif,2
semoga tetap mudah dalam aksesnya,Positif,2
pelayanan manta,Netral,1
mempermudah,Netral,1
lama payah verifikasi akun buat akun,Negatif,0
pelayanannya sangat puas karena cepat melalui online dapat menghemat waktu dan mudah,Positif,2
saya ada korupsi 10 ribu padahal aplikasi pemerintah memang pemerintah enggak untuk aplikasinya admin bisnis syariah setahu saya punya bank yang banyak ini tak perlu di audit menurut saya uang receh larinya pada kemana,Netral,1
simple dan mudah,Positif,2
alhamdulillah enggak ribet selesai tanpa halangan pengiriman cepat mengurus dirumah santai stnk lamgsung sampai terima kasih samsat nasional,Negatif,0
mantap,Positif,2
pelayanan pengiriman sangat cepat,Positif,2
kenapa tiap saya pembayaran gagal terus,Negatif,0
alami dan indah,Netral,1
oke banget,Netral,1
tidak memiliki ribet perpanjangan bisa dilakukan di rumah dengan apl dan agak oke banget sangat licin,Negatif,0
mempermudah bayar pajak,Netral,1
sangat bermanfaat mengurangi biaya tak terduga,Netral,1
jadi lebih gampang bayar pajak dmnpun berada,Netral,1
katanya e tapi mengurus lagi ke samsat hadehh,Netral,1
terima kasih,Positif,2
sangat membantu,Positif,2
saya mau saya tapi gagal terus kamu nya kemarin anda tidak terdaftar nya discapil selanjutnya urusan kak,Negatif,0
sangat memudahkan banget,Netral,1
susah banget verifikasinya sampai bingung harus foto bagaimana lagi,Negatif,0
proses cepat pengiriman cepat simple gampang bagi orang orang yang tidak ada waktu untuk antri di samsat seperti saya,Positif,2
di aplikasi sudah dikirim dan diterima tapi saya belum menerima paket stnk nya tuh bagaimana ya tolong dong bantuannya stnk saya kok belum sampai di tagan,Netral,1
aplikasi yang sangat bagus mudah untuk transaksi,Positif,2
pengiriman lumayan cepat ekspedisi yang tersedia hanya pos tapi terpercaya dan aman sejauh ini masukan untuk biaya aplikasi semoga bisa dipertimbangkan untuk diturunkan dari harga saat ini ribu dipotong dari pajak yang dibayar saja kalau bisa terima kasih e signal,Positif,2
masalah administrasinya h eh di menunggu pengiriman enggak di [UNK] yg sudah pilih ekspedisi cepat tahun masih tertahan juga ini kan kerja enggak sih atau sebenarnya nyuruh aya saja ke samsat kalau ya begitu percuma apa ada aplikasinya pemerintah enggak yan gagal dalam menghancurkan kepercayaan rakyatnya menjadi taat tapi di persulit yang barikan h bagus kayaknya buzzer deh,Negatif,0
luar biasa sudah tidak perlu lagi datang ke samsat,Netral,1
sudah yang juga 4 kalinya juga ikut ribet,Negatif,0
indak perlu kehadiran kamera depan,Netral,1
tidak langsung bayar pembayaran pajak bermotor,Negatif,0
mantap enggak perlu bolak balik samsat lagi hahahah,Positif,2
dengan aplikasi ini memudahkan kita membayar pajak sangat membantu warga dalam melaksanakan kewajiban membayar pajak kendaraan,Positif,2
desa banget,Netral,1
bojong nunggak ingin bisa meneruskan kerja ke samsat padahal memilih tinggal saja tinggal di pajak denda dll online,Negatif,0
sangat memudahkan orang datang memutar aplikasi ini enggak jangan malas pakai karena harus ke server asal,Netral,1
lading terus pas mau byr,Netral,1
no kartu keluarga tidak tertera tidak bisa bayar pajak,Negatif,0
saya memcoba verifikasi email tapi tidak bisa karena kekurangan huruf l pada kata gmail seharusnya di aplikasi bisa edit ternyata tidak bisa jadi aplikasi signal tidak bisa di gunakan karena email verifikasinya salah,Negatif,0
mantap jadi mudah bayar pajak,Positif,2
sekarang saya sangat gagal untuk membeli kendaraan bermotor mungkin padahal semua kontrak yang saya berikan sangatlah sedikit dan benar,Negatif,0
aneh yang bikin aplikasi ada kendala di pembayaran di aplikasi signal ket belum pembayaran tetapi di mbanking sudah kepotong dan di aplikasi signal menjadi kadaluarsa sudah komplain melalui chat yang balas robot sudah email pun belum di respons masa mau duitnya doang tolong dibenerin lagi sistem kerja aplikasi dan layanan pengaduan,Netral,1
