review_text,label,label_encoded
ini balas balas bagaimana enggak bisa melihat gangguan,Negatif,0
sangat memudahkan terima kasih aplikasi signal,Positif,2
lemot banget aplikasinya pas masuk di metode pilihan pembayarannya,Netral,1
jadi bayar pajak saja tidak sekal dir error ikut bayar tilang pak penduduknya susah kayak pajak ini,Negatif,0
penduduk banget sudah enggak [UNK] bukan mau bayar bukan mereka,Negatif,0
tetap bersih mempertahankan stnk sudah reinstall dua kali masih tetap terjaga,Negatif,0
kena admin ribu bilangnya admin pengiriman tapi gua tetap pengesahan ke kantor nya,Netral,1
kenapa pembayaran melalui online selalu gagal dulu pembayaran keluar sekarang gagal terus klik kenapa melalui mbanking klik tolong dong min update data informasi,Negatif,0
gagal terus menjadi input input kendaraan,Negatif,0
manta semoga bertahun menerus,Netral,1
jadi sangat gampang bagi yang tidak ada waktu untuk mengurus stnk,Netral,1
mantap cepat dan terpercaya kalo ada info perpanjang sim kayak begini mantap nih,Positif,2
laba apk jual pajak bukannya bayar malah tambah uang barang kendala,Netral,1
memudahkan dilakukan pajak dimanapun berada tolong dapat terjadi pajak lainnya semoga semakin bertambah,Netral,1
cepat lur,Positif,2
mantap mempermudah bayar pajak tahunan karena pajak ini keluar rumah saja,Negatif,0
kasih samsat di proses cepat kami perlu antri semakin dekat rumah sudah tentu stnk nya harus kirim via pos enggak antri enggak ini hari kedua sudah sampai terima kasih samsat sip tambah cepat dari dulu sampai selesai di terima di rumah hanya hari,Negatif,0
hanya bisa membantu transportasi sekal menyulitkan banyak yang hanya mampu beli motor seperti ini atas dasar orang lain atau daerah tanpa izin masuk pajak online tidak bisa dan saat lewat calo harganya mahal,Negatif,0
bulan agustus bisa untuk bayar pajak dengan total setelah update malah enggak bisa bukannya diperbaiki yang memudahkan malah jadi tidak bisa di gunakan sudah memasukan hasil atau yang metode pembayaran lainnya tidak malah memilih kurir ekspedisi masih lebih baik versi aplikasi nya dan dari pada setelah 2015 perbarui sungguh mengecewakan,Negatif,0
bukan pembayaran yang juga digunakan oleh instansi adminnya alasan daerah saya jasa pemeliharaan layanan cuih,Negatif,0
terima kasih dokumen sudah diterima dan sesai,Positif,2
enggak jelas kata mbayar saja ruwet telat bayar di kongkoan nak kantor samsat dikiro onok wayah kata nak kantor ate dadi warga negara seng taat saja ruwet bes,Netral,1
jelek malah mami bilang bantuan pajak saja susah benar bisa bank rupiah dan dana enggak berapa ² sial,Negatif,0
sangat membantu sekal,Positif,2
untuk proses pra pembayaran nya lama tidak muncul dg rek untuk melakukan pembayaran padahal demo kaset karena no data pun tetap ada bagaimana anda membayar kalau selama transaksi nya saja sulit,Netral,1
mantap,Positif,2
pelayanan publik,Netral,1
sangat membantu dan lebih mudah cukup dari rumah manta,Positif,2
tanggal oktober bayar tanggal kunjungan dari pos sudah datang sangat cepat dan terima wajib pajak yang penghasilan pokoknya enggak kalau jual enggak tambah ada lagi bukan bagasi,Negatif,0
alhamdulillah stnk nya sudah datang sampai ke rumah tadi nya hawatir takut enggak sampai trnyta aplikasi signal reall sah nya jadi enggak repot harus datang ke kantor samsat,Positif,2
sangat membantu pengiriman pos expres hari sampai,Positif,2
agak bingung di awal penggunaan karena agak error tapi aplikasi ini memudahkan banget buat bayar pajak dengan cepat,Negatif,0
cara cara kendaraan yang sudah diblokir jual yaitu ingin,Netral,1
alhamdulillah stnk saya sudah jadi cepat pelayanan mantap sukses selalu untuk polri mantap,Positif,2
sangat memabantu,Netral,1
sangat membantu bagi kita yang biasa menggunakan pelayanan online,Positif,2
pada hari ini kode pembayaran menebus error daftar pembayaran berulang tetapi belum bisa ganti bayar tolong perbaiki,Negatif,0
pilih pengiriman malah data tidak valid bagaimana coba ini aplikasi baru bukannya mempermudah malah mempersulit,Netral,1
sangat memudahkan dan tak perlu datang dan antri kekantor lagi,Netral,1
kasi kasi pajak enggak langsung mengisi kantor samsat,Netral,1
sangat membantu sekal terima kasih banyak,Positif,2
semoga lebih baik lagi kedepannya,Netral,1
semoga lebih cepat lagi prosesnya,Positif,2
sayang daftar nya susah dicari sini nik tito s lah kalo tidak terdaftar o saya bagai mana saja ada bjs dia terima data lain akan maaf b saja,Negatif,0
aktif dan bayar cepat tapi biaya operasional ribet pengiriman lama kebanyakan ongkos admin,Negatif,0
sangat membantu seminggu jadi enggak perlu capek dan ongkos pp jawa lampung,Positif,2
bagus,Positif,2
tidak bisa menambahkan data kendaraan motor gagal terus padahal isian data sudah benar semua malah gagal terus,Negatif,0
sangat membantu,Positif,2
alhamdulillah jadi lebih mudah bayar pajak,Positif,2
bayar pajak jadi mudah,Positif,2
mempermudah tingkatkan untuk pengiriman harus lebih cepat lagi,Positif,2
caroline,Netral,1
aplikasi jelek saya tidak bisa mendaftarkan kendaraan saya chat ke agent selalu sedang tidak berada di tempat,Negatif,0
biaya bank biaya sistem hebat benar maksa rakyat buat makin miskin,Netral,1
luar biasa kami sangat² terbantu dengan adanya aplikasi ini,Netral,1
oke jadi lumayan cepat datang,Netral,1
alhamdulillah dengan jamannya digital ini semua di buat mudah perpanjang stnk tanpa datang ke samsat hanya dengan gadget kita bisa bayar dimana saja terima kasih,Positif,2
sudah pernah kiri pakai email tidak pakai nomor hp mail password dikasih jalan ganti password lewat email lewat email proses ganti password nik jadi setelah login ulang dimintain oleh hp lah kan sekarang hp belum ada inisiatif coba daftar member baru disuruh memasuki email nik itu ke hp dll maaf nik dan email pernah digunakan lawak wkwkwkwkwkwkk,Netral,1
good,Netral,1
diantaranya adalah,Netral,1
bagus,Positif,2
pidana tanpa ribet berurusan penuh kecelakaan,Negatif,0
terbaik simple alhamdulillah semoga berkah,Positif,2
bagus,Positif,2
sangat membatu tidak menunggu antrian surat di terima dengan cepat trimksh banyak semoga kedepan nya lebih baik lagi,Positif,2
simpel enggak perlu ribet antri terima kasih,Negatif,0
mau klik akun untuk bayar pajak tapi sekarang rilis selalu gagal seperti alasan foto selfie setelah sesai dengan data tersebut sudah rilis com kemudian tetap gagal aplikasi foto crash setelah notif gagal,Negatif,0
jujur kecewa banget malah bolak balik jadi alfa ke dua tapi semua kasus dia pakai brimo pakai motor ojek yang enggak bisa sih sih katanya mempermudah nyatanya hasilnya sih,Negatif,0
bulshitt pas bayarnya meminta cepat pengiriman nya menunggu bulan belum juga dikirim kirim enggak usah dowload boyy,Positif,2
tahun kemarin bisa sekarang mau bayar lambat atau perlu lagi pengesahan stnk harap hubungi samsat atau cs terus promo dan di coba tak tunggu sampai mau bayar tempo malah d habis upgrade lebih error,Negatif,0
cepat dan aman,Positif,2
pertahankan dalam pelayanan online umumnya karena ingin mempermudah masyarakat rakyat yang bersikap bijak untuk meraih pajak,Netral,1
mantap pelayanan cepat,Positif,2
praktis semoga pajak tahu juga bisa diperpanjang lewat signal agar ke kantor tinggal ambil kaleng saja,Positif,2
sangat membantu dan prosesnya cepat mudah di gunakan,Positif,2
aplikasi macam mail siapa enggak bisa didaftar tidak akan sesai bisa ktp,Negatif,0
mau daftar susah amat kayak mau daftar utangan saja sampai berkali kali gagal terus aneh,Negatif,0
proses luar biasa mudah dan cepat,Positif,2
alhamdulillah sekarang lebih dipermudah bayar pajak motornya enggak harus antri juga bisa bayar ditempat kerja,Positif,2
di banget masa stnk karena pekerjaan dikirim sudah sampai berbulan sebelum giliran ke samsat katanya akan tentu urusan di apk belum bayar,Negatif,0
sangat membantu,Positif,2
pendaftaran pengesahan stnk tidak dapat diproses perlu validasi nik dan data lainnya ke samsat hadeh sama saja dong kalo harus ke samsat langsung ane bayar pak enggak perlu daftar online segala mana posisi diluar propinsi mau setor kas negara nih susah amat pak online pak enggak perlu ke samsat kenapa mana aplikasi samsat satunya propinsi nilai lagi daftar enggak bisa hade enggak diurus po sama petugasnya sama saja boonk dong,Negatif,0
bayar pajak motor via signal lebih praktis dan tidak ribet buat yang sibuk dan tak ada waktu solusi terbaik bayar pajak via signal biar tidak telat,Negatif,0
juga kurang mudah menjadi anti ribet tanpa calo,Negatif,0
signal mantap deh pelayanan ok,Positif,2
aplikasi signal mantap rp 8 sigap dan iii,Negatif,0
sudah bagus di jamang digital seperti sekarang sudah semestinya seperti ini perbanyak sdm yang ber kompeten,Positif,2
mantap proses itu hingga awal hari stnk sampai di bukit tepat,Negatif,0
mantap,Positif,2
sudah daftar akun e ktp sudah terverifikasi lagi pastinya tapi pas tambah beli kendaraan kolom untung nomor kartu atau kok koosoong berarti gagal terus tiap hari jadi data kendaraannya sih itu coba kita enggak konek kalau sedangkan e ktp akun sudah terverifikasi,Negatif,0
enggak apa tinggal pakai dia oh drmh dia beristirahat sampai,Negatif,0
bin gagal terus berkesinambungan ah,Negatif,0
dengan cara mendapatkan sistem pembayaran bagaimana membayar pajaknya,Netral,1
saya terlambat bayar pajak jadi bingung dengan setahun setelah terbaru cek pajak malah sudah jadi belum tersedia,Netral,1
sudah begitu baik cukup dari hp beres tinggal yang sekarang,Netral,1
cukup mempermudah tapi tolong untuk biayanya mungkin bisa lebih dimurahin lagi ya seperti biaya platform admin bank dll good job,Netral,1
aplikasi yang memudahkan pengemudi tidak membayar harga kendaraan otomotif ditengah kesibukan bekerja,Netral,1
dia nominasi selalu gagal,Negatif,0
bagus sangat membantu,Positif,2
pasti itu aplikasi nya tolong dibantu yg mau tambah data kendaraan bermotor selalu gagal kata data sudah benar semua atau memang aplikasi nya belum bisa baik kita mau download yg tertib dan tolong bantu bantu warga masyarakat informasi,Negatif,0
pelayanan lebih mudah praktis,Positif,2
bagus cepat praktis,Positif,2
sudah baik dan tetap transaksi selesai padahal cara pembayaran sudah benar,Negatif,0
pengiriman cepat tapi tetap bisa langsung jadi jatuh tunggakan kalo tidak ada pilihan baru yang ingin bayar pada tahun 2 lebih,Negatif,0
aplikasi komputer,Netral,1
mantap,Positif,2
pelayanan samsat signal bagus dan praktis cepat layanannya,Positif,2
no ribet foto langsung,Negatif,0
urus pajak kendaraan tahunan lewat signal aman nyaman cepat satset,Positif,2
kenapa bayar pakai e walet atau mobilet bangking semua enggak bisa terus ya,Negatif,0
bagus,Positif,2
cepat dan nyaman seperti ini,Positif,2
signal selamat padam,Netral,1
sangat membantu,Positif,2
gagal mulu gagal sekali membela diri,Negatif,0
sudah bagus,Positif,2
aplikasi sampah siapa saja tidak tiap mau bayar ada saja kendala sudah coba tak pakai uang 3 tahun bisa bayar 1 indomaret enggak bisa pembayaran,Negatif,0
lebih praktis dan simpel jika tak ada waktu buat perpanjang jadi lebih efisien dengan durasi waktu hari sampai pengiriman,Positif,2
sangat membantu bagi para pekerja dan yang tidak sempat datang ke samsat good luar biasa semoga seluruh kaitan tentang polri dapat semuanya digital,Positif,2
mata keputusan di studio samsat di solo harus di cetak lah bukti pembayaran jadi stnk harus mendaftarkan ktp dan proses itu sama saja kayak syarat bayar masuk itu,Netral,1
niceb,Netral,1
top sangat membantu,Positif,2
bagus dan mantap,Positif,2
kalau bisa buat pilihan pengiriman jangan cuman pakai pos pakai ekspedisi yang lain juga banyak,Netral,1
aplikasi yang sangat membantu bagi pemilik kendaraan bermotor tanpa capek² antri mudah dan cepat skiranya kalau bisa untuk pembayaran nya lebih diperbyk aplikasi yang mendukung nya t khusus bank baca kenapa hanya aplikasi mybca saja yang bisa mlakukan pembayaran terima kasih dan sukses si lalu,Positif,2
mempermudah pemerintah daerah dalam melakukan pungutan pajak kendaraan tahunan dari pemilik kendaraan,Netral,1
pastinya sudah tanggal kenapa mau bisa kita bayar untuk provinsi banteng mana,Netral,1
sekolah untuk samsat abbas sendiri belum aktif di situ,Netral,1
apakah anggaran dari negara tidak cukup untuk buat aplikasi yang bagus kalau enggak bisa buat aplikasi tolong lah rekrut orang yang kompeten bukan dari orang dalam saja rugi indonesia kalau begini ini uang rakyat paham kau,Negatif,0
jansip aplikasi iki,Netral,1
layanan bagus cuma buat ongkirnya terlalu mahal pantesan pos indonesia enggak maju maju kalah saing sama kurir pengiriman yang lain,Positif,2
baik,Netral,1
pengiriman sudah hampir bulan masih belum ada kabar,Netral,1
sangat membantu dan prosesnya mudah recommended untuk pelayanan stnk,Positif,2
okey pak,Netral,1
on line sangat bermanfaat berjayalah signal,Netral,1
saya mulai pembayaran tanggal sekarang yaitu tanggal masuk stnkb saya sampai sekarang belum sampai ke status penerima aplikasi signal sudah pengiriman tapi setelah saya cek resi pos indonesia masih pra konfirmasi sudah melakukan pengaduan tapi enggak ada perubahan nya sama sekal tidak jadi solusi atau pun saran akhirnya saya ambil hari ke samsat sekarang dan ternyata dokumen sudah dicetak tapi sama pihak yang tidak di kirim deh rugi karena pengiriman sama waktu,Negatif,0
save time and action,Netral,1
bagus banget adanya aplikasi ini bisa di antar sampai rumah juga untuk ibu rumah tangga yang punya anak enggak perlu antri dan prgi jauh ke samsat membantu banget sih aplikasi ini estimasi pengiriman hari sudah pasti sampai rumah maju terus samsat untuk inovasi lainnya,Positif,2
sangat cepat dan mudah bebas calo dan kalau pakai calo bisa kali lipat,Positif,2
samsat gunung sugih lambat,Negatif,0
yang akhir sekali pakai ribet,Negatif,0
mempermudah dalam proses bayar pajak kendaraan bermotor,Netral,1
sudah tersedia ribet perpanjangan belum cukup untuk huni tapi saat ini memang oke banget sangat membantu,Negatif,0
selalu pakai apk signal enggak perlu keluar rumah sambil duduk santai sudah bisa bayar pajak mantap lah,Positif,2
sangat membanggakan,Netral,1
001,Netral,1
sampai daftar film enggak bisa jadi,Negatif,0
enggak bisa di gunakan daftar jam gagal terus tolong pak bumn jangan nyusahakan masyarakat dengan hal yang bahkan di luar sana sama di indonesia mereka membuat aplikasi yang bagus tolong para bumn yang terhormat bawalah indonesia ke arah yang lebih baik jangan permalukan diri sendiri dengan memelihara sampah yang mempermalukan diri anda sendiri,Negatif,0
pembayaran pajak jadi mudah tapi sayang pengiriman dari samsat sangat lambat dan complain via aplikasi ini cuma dibalas bot,Negatif,0
sudah tahun aplikasi ini pernah digunakan untuk bayar keuntungan tahunan sedang tidak ada pencurian,Negatif,0
sekarang sudah ada tidak simpel tetapi harus dibuat yang ribet,Negatif,0
perkembangan fenomenal yang kedua komputer komputer yang sama dikirim padahal tahun lalu dikiri,Netral,1
judul apa untuk daftar masyarakat enggak bisa,Negatif,0
cepat tepat dan mudah lanjutkan,Positif,2
nya enggak harus mengantri jadi cocok andy yang tidak keluar,Netral,1
menurut saya biaya admin ribu biaya platform ribu yang dibebankan dari pihak bank terlalu mahal,Netral,1
bagus dan sangat membantu banget,Positif,2
sangat membantu untuk pembayaran pajak kendaraan terutama bagi orang yang berada di perantauan,Positif,2
cepat dan enggak ribet,Negatif,0
saya kali bayar pajak usaha bermotor namun saat ini metode pembayaran kenapa ya selalu buffering kecepatan internet saya sudah terpasang tapi mbps apakah masih jelas berapa saya coba berulang tahun dan secara berkala namun tetap sedikit saja untuk solusinya,Netral,1
manta,Netral,1
apk nya ok layanannya nya tahu prosesnya yg tinggal klik klik extra tetapi percayalah enggak info complain atau tidak kmna evn cs nya semua bisa,Negatif,0
lemotnya ampun,Netral,1
bagus banget mudah di pahami,Positif,2
kalo bisa di percepat prosesnya jangan terlalublama,Netral,1
aga ribet dikarenakan memang pembuatan baja masih di gunakan di aplikasi aplikasi kendaraan padahal sering terjadi masalah tapi overal bisa karna sedang ada kendala di awal,Negatif,0
ok,Netral,1
tapi bisa ada beberapa pilihan extra biar tidak kalah kompetitif,Netral,1
begitu mahal bayar di iklan dari pertunjukan langsung,Netral,1
susah mengecek nopol,Negatif,0
cukup membantu terhindar dari pungli dan antrian hemat waktu hanya saja benar seperti yang sudah diulaskan sebelumnya untuk mengetahui cara bayar sesudah klik byr tidak muncul harus buka dari browser lain untuk proses hingga ke pengiriman cukup lmyn lama setelah hari kerja diluar hari libur baru diproses jadi untuk yang buru² segera dapat hardcopy nya jangan terlalu meped jatuh tempo meski sudah ada e stnkb terima kasih,Positif,2
tks sangat membantu,Positif,2
apk apa ini pas mau daftar muncul notif sudah terdaftar kita coba ubah sandi masih saja dimasi notif sandi tidak sesai,Netral,1
samsat digital memang manta jadi tidak perlu antri ke kantor cabang tinggal proses di rumah saja langsung jadi dan di kirim ke rumah lewat kantor pos,Netral,1
mudah tanpa harus antri perpanjang stnk disamsat,Positif,2
ketika klik prop jawa barat dulu daftar tidak ada kota tasikmalaya yang ada kab tasikmakaya dan kod tasikmalaya ketika klik kod tasikmalaya yang muncul nama kecamatan yang ada di kab tasikmalaya dan ketika klik kab tasikmalaya justru nama kecamatannya kosong tidak ada pilihan rupanya hal ini perlu sda perbaikan terima kasih,Positif,2
pembayaran stnk belum bayar tanya agent 2 service tiba tiba chat baru harus bikin chat baru keluar saja dari ktp dll mohon datang perbaiki petugas bayar stnk biar enggak telat orang kalau transfer luar kota malah ribet,Negatif,0
transaksi nya di proses kembali lagi ada kendala lagi,Negatif,0
mantap signal jadi enggak susah mengantri urus stnk,Negatif,0
aplikasi enggak guna,Netral,1
bikin aplikasi oh beginian pun lelet hadeh tetapi disini hanya kasih datang ke republik inggris,Negatif,0
lebih mudah simpel praktis,Positif,2
sebenarnya masih sering down ke strike di pembyaran computer security,Netral,1
enggak akhirnya gagal terus pas pas deh lagi dia gagal juga,Negatif,0
kali memasuki identitas tetap enggak bisa tolong solusinya,Negatif,0
akan memudahkan karena ingin bayar online dan kirim turun kerumah,Netral,1
memudahkan urusan pembayaran pajak kendaraab,Netral,1
menghentikan pembayaran expired dan tidak langsung dikonversi,Negatif,0
verifikasinya pakai ktp dengan foto sekarang selalu bisa sekarang foto dengan foto cs ada kasih tanya bagaimana mau bisa,Negatif,0
lebih ditingkatkan lagi ke situs pengiriman minggu stuck di akhirnya email langsung dan baru untuk selanjutnya lihat email review yang ada semua pernah datang tapi saya tidak untuk di situs html,Netral,1
verifikasi ktp tidak bisa diarahin buat perubahan di dukcapil sedangkan ktp nya berlaku seumur hidup mau bayar saja susah,Negatif,0
dimudahkan terima kasih,Positif,2
sangat baik proses cepat dan proses pengiriman cepat terima kasih,Positif,2
jangan di download aplikasi dicoba kali verifikasi tidak bisa login,Negatif,0
manta satset enggak ribet mempermudah untuk membayar pajak langsung dikirim kerumah,Negatif,0
enggak tau kenapa setelah update aplikasi malah ketika melakulan pembayaran pajak kode bayarnya error atau tidak valid sudah dicoba diberbagai jenis metode pembayaran tapi tetap tidak bisa,Negatif,0
ali enggak jelas membantu verifikasi muka kagak marga pas depan,Netral,1
perpanjangan perpajakan yang di mana memang bisa dijawab dengan memuaskan masa pengurusan perpanjangan pajak tahunan sampai bulan mei sampai ke rumah pelayanan sangat banyak eh maaf memang akan bilang,Negatif,0
baru coba kali ini kalau moga enak lanjut tahun depan,Netral,1
ingat terus terus nya,Negatif,0
1985,Netral,1
alhamdulillah sudah tahun lebih pakai signal membantu banget,Positif,2
good job,Netral,1
bagus hanya untuk pengiriman sudah lambat,Negatif,0
mantap sangat membantu tidak perlu mengantri dan memfoto kopi,Positif,2
agak susah sekal mau ajukan pengesahan cuma yang dapat menerima pembayaran doang jika saya bisa tidak bisa pulang ke daerah yang tepat waktu untuk pns atau mau taat pajak saja sangat sulit karna,Negatif,0
tersebut pada mata kanan tidak bisa diakses karena terhalang toolbar hp 001 tersebut tidak bisa di klik,Negatif,0
lebih mudah dan praktis tanpa perlu mengantri di kota asal berkasnya sudah sampai tempat tinggal tujuan,Positif,2
bentuk korupsinya toko aplikasi sampah bukan bisa sampah,Negatif,0
sebenarnya ini ini sudah tidak jarang sekal dan waktu pengirimannya lumayan lambat,Negatif,0
myx sip dengan aman,Netral,1
film di film ktp ilegal enggak bisa di registrasi,Negatif,0
kampung banget jangan lagi merantau,Netral,1
aplikasi yang sangat membantu terima kasih,Positif,2
sudah kali coba pakai aplikasi masih lancar saja proses cepat dan pengiriman aman,Positif,2
bulan agustus bisa untuk bayar pajak secara online setelah update malah enggak bisa bukannya diperbaiki yang memudahkan malah jadi tidak bisa di gunakan sudah memasukan alamat tujuan dan metode pembayaran tapi tidak bisa memilih kurir ekspedisi masih lebih baik versi lama nya malah dari pada setelah di perbarui sungguh mengecewakan,Negatif,0
mau cari eng saja susah sekal jadi calon telat bayar tilang mau jadi pajak katanya manaa ini,Negatif,0
nice,Netral,1
good membantu sekal,Positif,2
bagus tapi kok yang dikirim cuma satu halaman ya stnk kan ada depan belakang yang ada kotak buat pjk tahunan kok enggak ada ya bingung,Positif,2
cepat proses bayar pajak dan pengiriman stnk nya,Positif,2
bukannya mempermudah malah mempersulit,Netral,1
enggak berhasil daftar sudah masuk coba daftar mau pakai wifi sampai data seluler sendiri tetap tidak bisa wifi bagaimana sudah email selesai ujung ujungnya sedang perbaikan system priben kie pak mba lah nyong butuh kie ben ra bisa jangan balik kampung mung ada kendaraan kampung apa kok angel angel ben calo sing ng njaba mau ana pegawean ya pikiran eleke sih,Negatif,0
akhirnya dari sekan bulan 1 terus untuk bisa lewat signal hari 3 berhasil terima signal,Negatif,0
buat kalian urungkan niat buat bayar pajak kendaraan anda saya bayar pajak motor menunggu stnk di cetak sampai bulan belum ada kejelasan apapun sampai sekarang,Netral,1
banyak pembayaran tanpa terpaksa samsat jika tidak mendapat persyaratan susah bayar dari rumah,Netral,1
a picture,Netral,1
buat dibuat susah sekali,Negatif,0
proses belajar tidak mungkin tinggal munggu di rumah susah di bilang demi satu rumah sukses selalu,Negatif,0
sekarang kok kalo kamu jadi kenapa ya refund nya ya ada tolong sama apakah enggak bisa tapi terima apk kan,Negatif,0
mempermudah pembayaran tanpa ke samsat jika tidak ada waktu bisa bayar dari rumah,Netral,1
sekarang saya mau tarif atau lewat fasilitas yg masih bayar denda ya kata ya area dki zona lagi pemutihan sampai akhir desember 2001 penjelasan ya tanya,Netral,1
oke,Netral,1
sangat membantu dan memberikan kemudahan bagi kami yang mau bayar pajak tapi saya yang sangat ingin bayar pajak ini juga diberikan kemudahan dalam bayar pajak dimana kendaraan bermotor saya bukan milik pribadi apa salahnya dipermudah saja tanpa haruan ktp asli atau kakak pemilik pertama kendaraan lah padahal yang dibutuhkan kan pajak dari kitanya lagian diluaran sana banyak yang jadi calo bisa saja bayar tanpa ktp banyak rakyat yang mau bayar pajak tapi dipersulit sistem makanya banyak enggak bayar,Positif,2
sangat membantu dan mudah perpanjang stnk di signal,Positif,2
sudah daftar mau bayar malah aplikasine enggak bisa digunakan,Negatif,0
sangat bermanfaat untuk aku yang mageran proses pun cepat tinggal duduk manis dirumah menunggu diantar pak kurir,Positif,2
ok,Netral,1
good,Netral,1
mantap ke dua kalinya bayar pajak online di sini,Positif,2
angka tahun jelek sekal wan pajak rakyat buat pengemis,Negatif,0
mantap cuma hari sudah sampai di rumah kertas pajaknya,Positif,2
mau bayar pajak mempunyai posisi telat satu orang tapi uang bisa lewat serah dan tinggal suruh ke kantor walaupun pengguna sangat di rugikan padahal mau atau bayar anggaran perpajakan di kirim,Negatif,0
bagus banget mempermudah bayar pajak tanpa antrian di kantor,Positif,2
pengiriman cepat banget ges terima kasih,Positif,2
10 bulan lebih komputer komputer belum dikirim,Netral,1
tidak perlu transfer atau antri ke kantor pelayanan pos sudah tidak membayar siapapun yang bertransaksi dan juga membayar keluar dari rumah,Negatif,0
sangat cepat,Positif,2
baru pertama kali coba perpanjang pakai aplikasi ini dan ternyata mudah banget enggak perlu repot mengantri hari sampai semoga kedepannya terus baik dan enggak ada kendala terima kasih,Positif,2
sampai hari ini anak belum bersyukur terima terima status yg kami berikan ke anak stnk saya nasar ke mana,Netral,1
saya selalu mengalami masalah saat memilih bank pembayaran dan sudah lapor melalui email tetapi tidak ada jawaban,Netral,1
good,Netral,1
sangat mempermudah komunikasi,Netral,1
error atau p ngisi jenis percepatan,Negatif,0
ok terima kasih,Positif,2
benerin berubah menjadi error error,Negatif,0
stkn belum sampai di kirim ke rumah tapi status dari aplikasi sudah tolong di kirim sesai alamat,Netral,1
001 sip,Netral,1
wilayah jambi kapan bisa di pakai bayarnya sampai sekarang belum bisa di pakai,Netral,1
proses sangat mudah sangat membantu dalam situasi sibuk banyak pekerjaan tidak perlu hadir ke samsat sudah bisa perpanjang stnk,Positif,2
mantap stnk deh sampai semoga untuk cetak plat nomor juga bisa online nantinya,Positif,2
keren aplikasinya cocok buat yang enggak bisa datang ke samsat cara pakai juga gampang pokoknya top lah ini,Negatif,0
aplikasi bagus dan sangat membantu sekal bayar pajak perpanjangan stnk via online sampai hari kemudian stnk baru deh sampai kerumah via pos menghemat waktu buat saya jadi lebih efisien dan sangat efektif,Positif,2
120 date pengiriman pesan,Netral,1
pengiriman stnk dimulai sejak dari 1984 sampai 1989 sampai dipindahkan dari cimahi ke cimahi,Netral,1
sangat membantu,Positif,2
sangat membantu untuk yang punya kendaraan tapi alamat masih ktp lama,Positif,2
stnk hurufnya kurang pas ketiknya tidak sesai posisi kolom,Netral,1
enggak bisa bisa menambahkan penjual jadi juga atau mau bayar penjual pasti sudah coba bisa cara penjualan banget ini astaga ranting giliran jadi bayar pajak di persulit otomotif,Negatif,0
sangat mudah dan simpel,Positif,2
cakep sangat memudahkan manta luar biasa,Netral,1
daftar online bayar online pas mau datang ambil malah prosesnya sama saja kayak yang bayar langsung enggak ada lebih cepat nya buat apa dibuat pnlone kalao segala macam bukti pembayaran harus diprint fotocopy stnk ktp lagi sama saja kayak bayar langsung ini aplikasi pnlone lebih cocok buat yang enggak bisa datang ambil ke samsat agak memgecewakan sih online tapi enggak maksimal namanya online kan semua data sudah masuk,Negatif,0
kode bayar kok enggak bisa dibayar alhasil kadaluarsa terus,Negatif,0
sedikit susah untuk mendirikan akunnya,Negatif,0
mohon dan pasti berangkat dari jakarta bagaimana cara penjualannya lebih online dan fitur seperti aplikasi di platform sapawarga agar tidak diterima secara progresif karena kendaraan tersebut dijual,Netral,1
eror kode bayar enggak bisa dipakai,Negatif,0
enggak bisa foto tapi nanti tahun foto tidak sesai ya masi lah orang punya ktp poto tahun 2009 sudah tahun siapa yang sekarang,Negatif,0
mudah,Positif,2
terjadi,Netral,1
apk enggak guna kalau belum siap jangan buru buru di launching,Netral,1
untuk konsep aplikasinya sih bagus cuma haya bisa bayar kendaraan yang atas nama pribadi soalnya harus poto ktp poto bareng kto jdinya kalau aku ngisi motor beli bekas orang susah tetelo dulu ke samsat aku sudah selalu meminta di kirim via pos tapi sayang berminggu enggak di kirim sampai aku harus komplat ke sanh ke sini biar belum kirim tau nya kayak cuma kena gara aku kirim terus padahal aku kan sudah bayar biaya kirim tau nya mndgan cetak sendiri enggak ysah di kirim yebelin banget,Negatif,0
walaupun sering kali kekurangannya kurang bayar pembayaran buffering terus,Netral,1
mantap jangan berhenti,Negatif,0
aplikasi yang sangat membantu perpanjangan stnk bisa dilakukan dari rumah tidak perlu repot photocopy dan antri pengirimannya juga cepat terima kasih,Positif,2
app membantu tapi proses pengirimannya tolong diperhatikan kembali,Positif,2
saya bayak pajak online juli tapi kalau akan bisa sekarang apakah untung untung,Netral,1
identitas pribadinya sudah benar apalagi bisa bisa dibilang enggak bisa kesimpen jadi enggak jadi kocag,Negatif,0
nya bisa gunakan email kalau verif melulu tapi belum salah input buat email mau gunakan pengin pengin tambahain fitur buka email,Negatif,0
verifikasi organisasi,Negatif,0
bermanfaat,Netral,1
transaksi sih ok cepat tapi pengriman lama banget shrusnya pengriman enggak sampek minggu apa lagi cuma beda kabupaten saja mint tolong untuk pencetak dan pengriman di evaluasi biar pelayanan lebih cepat dan maksimal,Positif,2
aplikasi dinyatakan fatal berulang kali verifikasi status video gagal,Negatif,0
mantap bayar pajak kendaraan menjadi lebih efektif dengan aplikasi signal semakin sukses dan semakin mengayomi terus instansi polri merdeka,Positif,2
warga sipil susah saja mending mendi isi daftar angka bisa bilang katanya aplikasi kependudukan tidak sama bikin ktp,Negatif,0
developernya bisa pakai awal desember sampai februari … [UNK] bisa bayar pajak wilayah ntt dan bisa oleh mengapai saja,Negatif,0
